,logpred
16298909,5.023727770109041
13379356,4.598938870601995
1887489,5.072132025263863
704068,4.213466962931758
16948592,4.579000782071603
6436850,4.12743692135144
10835440,4.517765986299791
191075,4.1711709714760685
16965705,5.513768179497821
17316217,4.602325272059845
7913239,4.076019765312785
5863567,4.186221870342289
4188514,5.163881811281351
19363728,4.482352595475546
1708781,5.1753961877133445
2250184,4.665565047634399
7621465,5.711774420608856
16719674,4.788545378814335
7988012,5.194434799949154
15174084,4.8571440876057075
4603012,5.580306236550408
4846449,5.546837002913276
17475316,4.722575765684515
18062078,5.543424077725383
20227163,4.960454683901655
20982734,4.807270230640461
18585906,5.082612579472656
4181776,4.059580053084145
18393252,4.260406186175008
4500513,5.102728907064237
4109165,5.065833228017187
691818,5.196589394042848
7417520,4.040846792029147
4542090,5.09072768420007
18136478,5.287536793615968
14415125,4.441782504106397
9693962,4.451213682391299
15582521,4.751628083129187
5195654,5.543020174680201
16287895,4.467692488419424
18635729,5.260600702636963
15868639,5.471045466252288
16791883,7.294651818524022
7204489,5.098566424280197
617321,6.5704820229932075
16133467,3.6379245956983377
13072071,3.8713485357527384
9197311,4.915850945910924
738178,5.015090984173481
1298276,3.6514195763072665
9273460,4.521186814401049
14744719,5.138176356353794
17126504,3.8372328642693825
5013301,4.526073211659756
12091343,4.691990786507621
229212,5.388809761644072
6066176,4.551079418258723
3420648,5.07876333298268
4950357,3.8645118668175544
18627152,5.1279850805360105
4965322,6.335634907175821
15174895,5.117142161727044
5991641,4.696027652853397
17821448,4.412967031990767
66275,4.084311866719683
299078,4.996600303797357
16088534,4.072116311964394
7093979,5.239582301687108
19087480,4.2045840955441625
16823279,5.113066825823254
17095875,6.270880518238908
18449317,4.7859423936819505
19959233,4.742003961683435
7954065,4.5189467939754016
15330348,4.191555281823959
17435890,4.851885854026406
16073836,5.778847555306697
12851389,4.422945698911055
361230,4.420735173259796
14065304,5.334823634627682
17977130,5.321328423991361
2385344,5.161328841973905
9906899,4.455008607156256
16913896,4.276038299628087
9976820,4.633739114023347
134224,4.113056831667584
7036330,4.531184700547469
5990979,5.362551454676781
9192942,4.479224545565882
4714859,4.8476717503443
12795427,5.657157155081458
19961187,5.430596524026533
12151892,4.418849364618021
1407633,3.68040544635356
17929291,5.510093575547441
13847526,4.587731411584134
9280612,6.602291024887952
20617709,3.970313401564685
16122148,3.714410875125683
16973040,5.893765836938941
21134823,4.771072681327638
19716375,5.021836488752962
15253738,4.8596451669283045
20816977,4.408854434759233
13030752,4.470858194658374
1886294,5.154531795153858
7827907,5.194183071384902
18358564,5.526074788825542
10403231,4.962783627104372
10939710,5.552889132311608
10296962,4.730387665763538
690675,3.8976755763514306
3731965,4.557654400681067
11883388,4.368967264545782
16480024,4.156711336046457
15716280,6.049193060876148
13546414,4.1706512566910785
5928949,4.671083964782114
9945730,4.416481657345075
18040990,4.868090040721637
11605862,4.847229226859675
8422876,5.804202671482406
20916280,4.336726191215553
17302600,5.084520233993668
12225271,4.006575155896849
17943817,4.670173487524595
2249878,6.284030315762681
16044615,4.685429006364898
16049909,3.9672750764756293
11872752,4.439752491233838
13192867,4.280135429099713
446125,4.310870999131057
19229358,5.313685440385467
6318187,4.277549340306625
18464398,4.7420104977172475
956521,4.7836905587977325
7699859,3.8564480112117767
510543,5.544191480684107
20665530,5.381027389680868
1300191,4.157859593925975
818114,5.237614653437103
17925130,4.001406572633415
4351295,4.33197031593308
13396812,3.9337838989877536
12536277,3.9864658114624056
7764294,5.48427282172262
20393012,4.181740094759589
18607944,4.662830680105416
17172541,4.547475860905497
5046190,4.854025775381963
19950498,4.544371523748013
12950332,4.8518762320704
773041,4.546287908508798
16257439,4.463879598038155
13380566,5.278942236800057
4427529,4.87042205686087
12989018,5.601816693420399
1919670,3.967880191210792
5955864,4.579602364221527
13170664,5.615911380234583
18209477,4.1423162528093975
10478385,5.023809109616969
3757993,4.694796056887352
6470740,4.739361404487323
11398113,4.282663153716068
20755180,4.876569413170383
9602518,4.198084991490558
20395935,3.962851988683156
9298895,5.767781580607268
15287347,6.024879262792856
8723078,5.346616630349865
1305483,4.154887598600895
12444882,4.662082443968164
15500460,4.744918879877082
4993875,3.574098899535784
7791636,4.638900630468609
16518218,4.617309308678711
933129,5.26792964169085
1855186,4.4956381263491085
21055896,3.7398028659139437
17654264,4.915722452794351
15525369,4.641524977557209
16973454,4.950846615804017
15734037,4.411102409405277
20412306,4.162195258685617
4581155,4.500003952970647
9974562,4.013863574107766
14932930,4.750847664234412
20456449,5.0278463524010375
18175887,4.796887057456
18126703,4.833710841313585
15436871,4.532166819023843
17621824,6.260022000537829
126280,4.740987693497629
11027953,4.2996311347261065
9302200,5.03298604754478
12916646,3.53591205189892
4785755,4.600062095522257
16364359,5.237634816932211
16378162,5.082525268649827
12145578,3.9592198761287216
8054733,4.155561178901642
20246349,3.8238339031282056
9878601,4.289566304473463
18182318,5.090885338385168
13764648,4.228789598434753
18006155,4.764034790756153
19569481,4.629387589416366
20365428,5.302320330424112
6416419,5.631753261100356
11943846,4.744343197482449
14860317,4.265580082993949
13477414,4.118867406969502
9922753,4.875181523374309
4772358,4.814626929916944
10138996,5.34750940118144
18073488,5.1573596200851775
19013512,4.137655971658052
3706357,4.401726618129913
15376003,4.706554617334213
64574,4.707344113517109
9450688,4.332670013412217
16391986,3.965736987915517
10923445,4.828798970304112
1198466,3.8818759837015024
17414859,4.405255245092081
1470340,3.4619987912884973
8906397,4.5057834402701085
20575909,5.516400025704503
4421679,5.564293769081199
16338086,4.01499054490438
453159,6.184428512984272
8168982,5.887376352039728
17237257,4.390844820011178
3769052,5.128413541378786
11319529,4.263876777686067
14148904,4.8648423138108825
3874930,5.250667965418708
1327553,4.223492991617919
16743025,5.157682876071952
15788511,5.3363487101566465
20996497,5.39017597092047
12852854,5.114431960340434
7051483,3.9718869106585384
18394314,4.583310958792961
14083611,3.4214833444893706
9147021,4.743008613203886
18943821,5.04439414173142
20349546,5.1233179429312
12823429,4.904151572525606
18925067,5.2968228135405555
7719599,5.003601804414628
19777368,4.833261391723315
5640375,5.036300134497207
5971008,5.578621394601629
14470148,4.096649046832195
15643425,5.358922623789356
7679171,5.159702258539436
10970359,3.872113674162204
17922204,3.931243667220932
9461851,5.820226463124893
4656361,5.075778993794098
9882537,5.412720209737945
14180715,4.1246574052931315
1294300,5.083604292384141
13261751,4.891355173654656
19387518,4.275051738227331
12040635,5.601223692469672
3603863,4.2040354380185665
54158,4.88409772373465
13308160,3.9196544326491445
19951769,3.8768208684133976
20575263,6.233774204617598
13174433,4.010603884394485
7204425,4.452474583762497
13479649,4.921827105615101
21135598,4.286659351031447
6522149,3.951713892438601
20350489,4.843368202120649
1023586,4.919790094262672
16241186,5.630623648356892
13907229,4.941242726390471
10108811,4.283438646914982
17874107,5.443224796976073
19071374,5.141323330687978
8753625,4.2296897899037385
12490601,5.335430605129684
15941087,4.622464755066197
17908474,4.457087869303057
4936023,4.228274225513703
18007304,6.5621814211216725
17088333,4.728729853035346
13328181,4.8444511302157505
15769448,4.121654694683671
1565578,4.368254342362151
19140351,5.820550271088035
9409457,4.244615290485561
20755895,4.4093016495596755
9480841,4.6448709058428
10981467,3.8353695269362937
10694466,5.264784840771287
8390627,4.768872219443795
265194,5.277829691680553
7398163,5.087873845088109
16177663,3.6924869671662717
21136837,4.325348974413307
19358353,5.906337289560197
1240889,5.867845347238043
17633348,4.180806621637185
15890483,4.714805614395302
15653091,4.875214258860799
18393805,4.210133425405782
17623880,4.582472222165126
2352422,4.546457694537579
13495691,4.493494515706441
6450118,4.546024726942875
4702591,4.546963044639939
738427,4.719486032114135
5816154,4.406115111599432
3634080,4.678685845884135
4252321,6.294503257652716
10600032,5.306880861721421
16226947,5.098307498009412
2392777,6.621176933480801
16230722,4.324679528571392
19803042,3.9766091683175286
1654929,4.285929028872915
280393,4.876355651613302
19486540,4.426221760410305
18010301,4.422908644548647
869615,5.619734010492799
666220,5.171886750595873
16390904,4.317172860537762
16742255,5.510499042209452
10496718,4.92614696696274
13396805,5.196109102040722
9260415,5.316624589626387
9664630,4.566820502885235
15409913,3.5295084377315518
7912525,4.774197220891802
6390560,4.432238560992756
3465651,4.74058778786853
14186788,4.688853848894533
9862831,5.218397350371107
18610539,3.8054322114149226
10907712,4.288621651847248
11509497,4.840900604566023
14234781,5.846845499763756
10996409,5.346197652393516
14520743,5.776673519975918
17940993,4.734676737865232
19588004,5.326591048706243
16466870,3.9519271935031925
720236,4.560751211473034
14052903,4.124919823821807
10906924,3.968885855564849
2038608,3.5905030524693196
9037702,4.093018684372957
18612718,4.784283625031223
4710320,4.250569726007727
9415828,4.2851804086617
13509110,4.104926675018687
12135399,4.962376973841126
16721130,4.114773173385939
1789363,6.016630841471839
12456191,5.001112527922367
12984748,4.3886074291106585
2465222,4.28977284320566
11171932,4.559050942496911
7204443,4.185780494446366
19362117,5.147915122412282
18994394,3.7736761437317607
4766903,3.999012632098978
836232,4.638523594692331
600868,4.541124276292364
6675519,4.138365230138584
16087521,4.2429188267425815
6373729,4.864914918882601
4274589,4.163528411542888
2489615,4.049263528767164
3568596,5.251561150920542
15532430,4.562333927923319
3867014,4.735840418288259
7871076,5.429963786666536
15509947,3.9772841799324326
10105110,5.366002476938588
16185120,4.334675316427882
13660425,5.297957316492782
8700820,4.772408698346872
20840987,4.753516060219413
7660826,3.913077480479384
14743077,5.88555649477001
16602371,4.14980530841532
20931306,5.688115333283791
19569514,4.342175513042018
4430996,4.3200006214437545
16257467,5.880511889301992
3726467,5.712709223462166
14204315,4.812819964765822
15208141,5.347561833607177
19248547,5.038317582673878
16603386,5.951585236546724
7896215,4.7755248300320625
13282475,3.9530546054278535
14312883,4.541640521947492
17994179,5.017015707043026
6591630,4.431769445284643
21026558,3.9820010398200907
8798111,5.234107759882296
13392778,4.145503567636946
3517984,4.583766165423634
17363606,4.2422346247729745
7526820,4.449460886971737
20349619,5.039288149128525
14773903,5.200148281564589
920895,4.729317223020244
18269285,4.765228602885842
6027124,4.540252836864037
7512407,4.911861260757916
16791161,4.541305884735279
3478304,5.842700988376054
2431607,4.440687700354037
17097022,5.002466607718633
19663541,5.140094768464029
18635822,3.9257649057835646
3042297,4.73595938729929
10753967,4.224121342250246
9175372,4.693594116229899
17959888,4.900912142876564
19734231,4.0689988094997895
12780475,5.130906150738643
2879268,4.343804250481055
16427245,5.5114682866738605
12207553,5.211577183930774
13490001,4.378067802768318
669941,4.190919283636059
21040297,5.446702644753122
8190529,4.4345728405763065
513313,5.185063813515672
15701450,5.668374501591713
886808,5.532489065864662
3137906,3.960794115356813
10879231,4.100707961389842
19642104,4.902786411260702
13745294,4.238329595115058
1242869,4.5580159781874805
16831974,4.302994365257374
17226061,4.09489746582773
13829630,3.9970962766286737
21139451,5.406276086741659
5454513,3.9437627266365993
6553874,4.689644163917901
6447131,3.696578116710369
9064688,4.802193861052365
13626319,4.725859833656227
16821471,4.219097386140519
8420883,3.8579973430063985
12625717,5.258412624789738
10941762,4.720127137636296
19694238,4.522523618410166
6262821,5.601581230006882
13526888,4.712772048072545
20606246,3.9477927090800335
17857315,3.8719366745109873
19139260,5.228591356899706
4709363,4.667308455877908
16973884,5.444626756895371
7856208,4.416862959170699
3896579,4.789325370105485
7039045,4.674249127552477
15175183,3.9653066685959137
15088290,4.3879109047558345
12382239,5.245805952341534
16252722,4.66830078673517
1822436,4.577559942937933
16974228,4.488218849084435
8781396,4.30897530248932
21091647,4.130803531537252
18791570,4.684320966476165
1965712,5.3266144127903265
16023497,4.7007486259044935
13928199,5.788096789929172
16809832,5.141984826356626
2046476,3.8921526633786874
7093604,5.335938975261863
16298763,4.6522430775151165
11904902,4.184759536384954
3906540,5.324268262640017
6884147,4.163259289388225
1257994,4.6339046412672324
9692905,4.614978064988989
14964764,4.860298333316667
20327659,4.213619857095714
13895892,5.452286914763094
5051597,4.723527123371678
15867847,5.068801395370368
21092161,6.507529805310644
6321615,5.302598985903471
16718287,4.527394830963938
7788846,4.587806142887902
2976758,4.477843726626713
3103276,5.945118860329364
16143701,3.7816854077651465
9473889,4.091574410806661
12781774,4.44034672318078
19743260,3.914684402428385
7111430,4.258472672315072
15558485,3.705765199072033
16931469,4.7188599663864705
6662967,6.013723145576239
15422071,4.317966472289568
17138584,4.3083187965198775
13199320,4.726652033387407
20682422,4.755968627878116
13954017,5.001629425401147
9464030,4.7107556815930725
8973469,6.162512755166161
8105926,4.575089845123115
2184897,4.788824108894053
1871311,4.705522646009602
16664997,6.453328143334858
764753,5.463468520335144
1427401,4.326359988835745
16528646,4.1669563782310535
13751295,5.183231980455581
17593273,4.732473279539618
6987855,5.141028840549322
18754265,4.626969202239093
9362234,4.248255016480458
8029907,5.794972229977268
997978,4.981456266747941
18500972,4.132499133085987
13920697,4.89999775560207
3614820,4.542353216808336
8697430,4.882763452081878
4643925,4.86947321007342
1798271,4.254306203136386
15581676,4.038159033500556
7826164,4.6032939800612125
14968156,4.83976611740612
9705935,4.877718265465134
17346662,5.782529923825702
11182548,4.144428150803648
860242,5.221358249483899
17831799,4.197224674947339
17095344,4.9124459829781415
16413742,5.544118388537256
11020051,4.484280921751051
17719455,5.451849853417519
2075600,5.232876069718168
16768665,4.144382071519635
10968239,4.996988075931084
11758424,5.249083163086284
11573292,4.64094600722
13175984,4.001660209129428
16057380,4.682370821338809
15732413,5.175496401807766
8303748,5.475298567443855
4777063,5.655297829413934
4396512,4.668028054102984
12017651,4.198576127425573
9960320,5.105080117955177
17463121,4.474129522150563
10971386,4.439035553775054
18563261,3.9365612733558457
7751558,4.381769175727112
15857492,4.417063512849746
13279174,3.8581327455643426
6141401,4.141712614099691
2659448,4.4532958523807435
6345234,4.058261953542932
13557973,4.144497793453033
2519008,4.56810526685912
63154,5.036319220900754
10236205,5.127867434965706
9507584,5.11711851794895
6726702,4.4447158541385825
12520314,5.334246717093665
14855909,4.421954972745383
13246052,4.754240661511161
7416599,6.1333335530969215
20406102,3.830758458208107
16267803,3.900119898865264
17004995,4.941997857906819
1618782,5.198127511792065
19450713,5.002711102890488
9333399,6.215327973673894
16780463,6.213409158678028
4408795,4.95332663549919
17988416,5.0291924472568414
15144124,4.33853236643281
15588492,4.849550746283588
18223877,4.479763227067613
18505637,5.071794309352594
12172311,4.363643706990217
4156390,5.3192070140067464
12541712,4.603417321143676
13939109,4.2235824491431
17762827,3.900065522306825
18276960,4.103421367179982
20222565,4.615898436080997
18036963,4.90106334533111
13917372,4.844269200922037
1259611,5.280787215151734
914595,4.951561687925126
8127813,5.396963932806643
8106473,4.796353825706702
19225024,5.315572033592073
17848657,5.582989775924129
7304034,4.962726013490208
4348199,4.388448638130795
13642240,4.313169221343732
12423316,4.412397711425641
19820827,4.053866111824285
18544460,4.604329593682051
18718070,5.101778379353516
9464543,4.6756046576112595
20420499,4.596035989032089
11635497,4.457776010325625
11327231,5.533795078219159
2022728,4.076924532722073
13600618,3.742650491517921
15097243,3.8866612763224992
16831457,3.93430952662304
20969349,5.29992437199796
20817599,4.406443288579447
3304165,4.592034078922461
3628749,5.071366257486338
8729945,4.15743250644138
4987922,5.38364314341579
2400409,4.645683613777386
20899396,4.577150655764915
4069380,4.846428662447886
15285181,4.830531081344382
13769379,4.697984090451408
10877492,4.223042184652203
6557128,4.308499571773237
1993824,4.020570381359322
14571169,4.6764765785963505
20727699,4.050311231792996
4226680,4.922434277287528
7828473,6.660785461913503
11210373,4.252403412124412
19347173,4.796222437750712
8071885,5.361969862873664
516836,4.4142308465202555
7875673,4.99836417248143
16221662,3.7391952651400033
13561402,4.135080333648913
13732467,4.219341439915567
15937208,4.625507194682003
17944480,4.062272253411534
13257504,5.2072078961943395
4218583,4.289280147576169
18010173,5.082218856475447
10186839,4.310563066361423
18999124,4.19740073477277
8265182,4.743493611055175
16635569,4.863958077352554
17680909,4.242956647622492
4994497,4.716060577557164
19760008,6.331102548967385
13480162,4.258817866307417
18612707,4.994845807800801
18222981,4.112008829604159
7603389,4.073097588516196
8555036,4.458351885243713
16769179,5.625955520368253
18471668,4.411195324497569
5734770,4.90410112632285
14650845,6.141191696966214
11569479,4.500853904927144
14319203,5.464778934616895
2998901,5.398939254736835
16493494,5.142532873720041
13415594,6.260540553822421
19941916,4.739674384977773
8081426,5.302727323371302
9490490,4.853686124660678
13138133,5.4256609149217585
3220178,4.4625134732560925
1261122,5.994543948303312
3075044,3.3293629069161117
12949346,5.942575715287932
7417444,4.395638276232864
16261769,4.80930960701021
7718068,4.794590201663262
7479725,4.784678275791287
18732664,5.040776969792883
16693423,4.269858671806307
10366626,4.503152742410538
11555166,4.839236299470473
1494771,4.600625302301316
17941728,4.598527120882104
15706376,3.9686688080974752
26012,5.522431201430551
187526,4.483650157689795
3829972,3.630647813056589
5433586,5.675760117788033
16394193,3.977111409660274
13925553,5.311764128576462
21175841,4.774322486054364
13786225,5.107261833876561
14788134,4.16513294630361
6018539,4.496826378927659
5774184,5.111238647304919
3162732,3.863034692431823
9796737,4.291973012775509
3695178,5.461318974090701
3168102,5.741450253536064
13492449,4.67139791261706
16578960,4.828138424302973
2115061,5.226308438353201
18463055,4.663125449219632
11224812,3.5152971185671356
13686775,4.262957416101951
265626,4.726754776843682
16515501,5.625400180261168
8805264,4.5210701937551185
12917279,4.4536604746435815
4386150,4.151648273393367
10680330,4.142036008908026
18178880,4.9167936314656195
10234232,5.348276512064362
229240,4.478767545227004
19718049,5.581591315129644
19984106,4.890876865821553
6965441,4.972382529239343
19307193,4.387853315767791
20049857,5.258048262829332
2168268,4.3475127329335015
14658102,3.864333018717736
16837108,6.413618409713703
9919372,5.375354641835562
4205224,5.259200853230828
13262971,5.542165704144521
14043732,4.618007724497521
14713835,3.8066316714943467
14501533,4.446574857597332
13442656,4.732246539944738
17388036,5.72030062840125
17776905,4.298401065191244
16688638,5.164897210409929
15701813,4.761173207329049
20538783,4.648579485516771
14869271,4.650519733892899
4283264,4.51954711798878
742779,4.119572933425633
17745620,4.289770398227766
10275196,5.354154056176478
18018011,5.43537322530158
19365293,4.674508150636591
10526371,4.959275626301041
11121872,4.866183177224348
8824905,3.9868106993468073
14234231,3.6690931926511867
19014867,5.672112297562197
17234433,6.01699788927416
3783267,4.303885207751704
38833,4.444737820383933
3371332,4.554400295072565
18523144,4.615709628974496
12969574,4.685658589114073
16855970,4.425035476874338
14134381,4.452340886820208
5858907,4.299419236293183
8547630,4.4447325434558795
13771435,4.159212133888081
1523556,6.223769130384968
2079671,4.336154010664567
14670979,4.756167796091179
63405,5.09777367297241
16031775,4.576204723081015
13595786,4.2627411034741085
1964917,5.233030858547881
12989500,6.008723042465352
12789527,4.253657475697155
10343745,5.192551375346535
17927755,5.611969017115603
6492449,4.597540617413726
21121441,4.751943678550343
18425756,5.562892049965579
6804319,4.016196650624641
8425789,5.181954952404582
8508295,3.6342837561842574
7289178,4.889205195404352
16941279,4.176890852464142
17461475,4.331353690444845
681599,5.283095247859617
18432898,4.981034923195212
9525257,4.813046620161262
17150709,5.575874352297749
259887,4.4638319834725495
1964520,4.602173524800115
15974252,5.038704222317006
5940622,5.931772997983078
14264490,6.09040738824619
14667339,4.780606551206399
10887262,6.231081283338506
13115469,4.273396472813231
17865406,5.1076961668356935
18478798,4.179678246448148
18196542,4.0685517730326
6957204,4.564967594586538
14914536,5.4444451269102
15410428,3.728505938587306
18152140,4.7934562733661235
16436445,4.003549267164449
8939409,4.220783620982462
14319461,4.461600716177183
19177986,4.873106154986017
20712140,3.7671280915098935
12309747,4.726208373188981
16027061,4.786500504298615
8571607,5.528597259554135
2500687,4.306011118087597
9536884,5.587909128421001
7773622,5.418132566306442
7809420,4.916844965538519
7070287,4.6793086226329725
351950,3.852477095419318
17041458,4.890522663925227
19209297,4.110425937789142
4801880,4.793802958479841
252607,4.104555382983987
16052890,4.6313762627389705
9633323,6.034597793711191
18630906,5.168706636126405
1408281,5.415245134875027
15835844,3.7874582422928347
8054051,4.6673117663604735
14358174,6.043001582493979
16692839,4.441370601783778
20332842,4.706433941146735
7591555,5.137749255598459
19677221,5.319773091039193
9476831,5.138089128957398
14805561,4.904864165022474
7109438,5.049550433230971
2268632,5.257181313300554
13002432,4.6507723138669625
20882903,4.7183768916568924
15729307,4.648554479160239
13061864,5.25559679236054
9050597,5.289789337242582
14730790,5.3231181189188135
20017584,4.454584862887613
7281223,5.022343506255146
15233663,4.143917022006201
2201581,4.649454958152049
19571034,4.766863526042127
15146736,4.351092531009128
16374702,4.222932407724103
5396701,4.083024409867136
9196586,5.383761925095231
4785719,4.6403478702691325
2333512,4.463177367640397
3865336,4.699867367693608
3184756,5.052222817032051
17820800,5.166977031546251
18221893,5.407366821246177
8762885,4.600973458617111
20933996,4.313390925423788
19102027,5.343632133856226
17107596,5.004599428715537
18755243,5.1669546839306335
19330870,3.886899562181636
16769160,3.9578508816482234
6292893,4.599183582369986
12826454,4.518094619925891
16577009,4.783915453480752
2120943,4.7901554040646985
7091102,5.740097765078101
15360554,4.274230905350711
6278312,4.654159317381795
18507847,5.382669173551463
17015994,4.91073013612737
20070858,4.973086412486473
17605255,5.004471415084922
19175044,4.162622577631146
8410096,4.458005492341489
16383927,4.080101056925558
20948411,5.4635283937689385
11649096,4.186212628712837
16733973,4.191893995104633
18810290,4.499334326592825
2326252,4.402986839158941
7854287,5.96032407530789
17988240,5.9909486579872375
7677565,5.573735384204032
812467,5.915833612052879
239766,5.2374237843726155
10546606,4.241684316710572
1118155,4.392429075862324
12294995,4.535669678218457
19411476,4.069522321667594
12038773,4.838569809743449
18224863,4.614620792307621
16213713,4.402050958305202
14695763,5.180981021320423
15193843,4.260581038751456
19197693,4.134650348633388
16067858,4.141723559704427
2093695,4.166361909611474
8866894,4.786984920281859
3688376,4.583359817834712
3701662,4.84061630110803
810184,4.914097882582441
5511645,5.130893055059217
5018679,5.795503104318454
8097904,5.970374805513336
638218,5.1147103237318055
16417951,4.900368131884032
17811202,5.473851769842066
13140363,5.544624193653002
1340649,4.855834925600821
14819796,3.786981427344024
13709013,4.236904825927471
13695583,5.326617410028792
17765869,4.5776064394079725
2211325,5.02777859393893
7071672,5.852665301065444
20812710,4.99879648638485
18820769,4.769677713765703
15025885,3.795640322438712
16177309,4.1847606525763545
7697813,3.8380631952445157
14185733,4.710907843013178
10752379,4.989345987585637
20786496,4.38761558593399
20305785,4.885936924121655
16692528,4.8856025320366046
3291844,4.736220578457905
15008979,4.370093008804357
3137920,4.488214708794456
9346270,4.987535963723823
10519192,5.582230239307047
6287797,4.034779131746199
20712373,5.792455679703663
14454132,4.555125662403839
17011738,3.9594217374077916
18291317,3.7971371169307586
6445126,4.579186527476592
15395308,5.003109171262874
17335734,5.235978713064135
10060147,4.059850100230504
18501885,3.832548317255709
2969803,4.0262673369415864
16406714,5.939960098976364
16827772,4.2834751210784905
1932175,4.550122847314225
9867830,4.704723889183156
18908082,5.305962483278814
17816117,4.90784416382993
6701818,5.24697006944225
13169085,4.066406323039554
12049701,5.900334353852318
19924816,5.138174036483542
6373770,3.968316357956697
19018530,4.006297554241314
2051311,3.9880032542730897
14746103,4.252232981655594
18020654,5.032914806794699
21127261,5.285269531607843
10031629,4.806011142829545
663608,4.763487831283805
19608419,4.795429393867233
8065056,4.271416307342832
14446720,4.570319754976851
8953814,5.127875842189474
20280692,5.693979284461946
15309984,4.514713126005371
10522830,3.1281866578239947
7244605,5.165789830555446
4047815,4.157127131017322
15454298,4.6108212193606075
12963341,4.197276993971739
1182465,5.88336874917912
8831923,5.233794271558031
16192570,5.733418282128047
803778,5.037327384113497
8964816,5.234545800298308
14111659,4.748650809330941
16212701,4.9441774178506614
20325395,5.379715701723793
20127311,4.776357392129235
16189911,4.168231891506567
7401879,4.023048667410579
16330364,5.222514787923692
4117128,4.505922426210744
10945354,4.668148067503421
19501640,3.3094760812982873
18935582,4.337472217581233
2432104,4.592141022580096
10925844,4.123832565735596
14918202,4.996027010670768
9505111,5.399558983253675
17767077,4.832994615763501
2302803,5.481058919325135
9612854,5.35877617265929
720274,4.095748386618259
1870228,4.974033596538355
16868984,4.910086143230192
20933849,5.629925116093935
10708565,4.886003441024279
11451070,4.6362212257980335
2633717,5.044900943274786
4861046,4.376998311634372
18492411,5.244672913792338
13216357,4.497746976843834
7389611,3.954601870259927
8443516,5.4691572251566924
379255,3.6665396512238795
8742017,4.742164435164095
17980925,4.33673246806231
19945196,4.26914274856641
17210737,6.229347806817746
8189063,4.820284018992789
13018125,5.285558152858175
1785237,5.220845321678479
11779099,5.041675072865897
16131672,5.722436006704324
19135024,5.2815100892903235
1636189,4.266492436220942
9755708,5.535524784043939
11210604,4.532825933688284
1700153,5.139103320609943
8574989,4.560073046217331
12845943,4.695109306258302
6304643,4.489477888630583
17778366,5.0829958454299655
16390706,5.304848517180748
14578426,4.732587305232005
10840500,4.275937917959835
13509242,4.755239225708311
11421345,4.41354670431673
12388760,4.794931960906835
14945449,3.7596628411285096
8487875,5.318691321077574
13864224,6.7938976581962764
16191702,4.257895194141941
8617807,5.1027425457634745
6677292,4.169992757032764
9219613,4.357617253674724
5013302,4.231390067112719
2650655,5.106180198019567
16507990,4.629416832498733
10526745,4.603642252380994
20499320,5.114266381515147
11842312,5.273215014525865
8283646,5.0412480606927765
8513839,4.894875811395922
17383627,4.396843517448644
6592125,5.531699489580066
8864713,4.089077682163674
222054,6.571473788622127
4936367,5.148531248334354
7900957,4.855473551201256
13605151,4.548650936437238
15485820,4.642982257341725
1466688,4.287000827726981
17461591,4.8599709611928255
775326,4.9230064758677665
20544129,4.92961383933899
13672736,5.279911213806993
17292086,5.419833316222021
1013647,4.107091300690895
1896135,4.856741882159783
16748255,5.076464873403277
9717530,4.6427164479490015
9667545,5.4082236516301965
580106,4.267875058343719
476702,3.5782633548297316
13731019,4.715895917785662
17425181,4.324859548277941
6676113,5.050743284033321
6216840,4.1231851150139605
2169722,5.434791834236352
20738762,5.1863979171009404
10417611,4.182997097021404
3200805,4.767189396611084
9134702,4.516516235934199
8209055,5.117016777893205
9828061,4.619013664302874
5548012,3.9164996561953567
12404103,4.540923899526476
11926240,5.365204620176982
789961,5.74048568207663
3278691,4.9453348143699065
11220167,3.9506578316943592
18736577,4.276635335492905
3635624,4.271424018306814
16178389,4.007474525764793
16281069,4.9774724094716545
657121,4.979104519687744
2013271,4.99936190628393
17462443,5.109684616736141
7275018,4.3753580382044
5911997,5.082866270071016
12009685,5.373739073095481
20978416,5.184638862081459
1246861,3.5948125677700817
16912166,6.160070588492957
19367928,5.865661618334
8924108,4.999230309243703
13940981,4.070926052584911
20724750,4.586909373272076
13681156,4.665254167196911
19265709,4.0630855389153115
12782677,4.910177931212207
18508181,5.176878185981791
5872177,4.647275452032271
9047169,4.457979455000815
4545882,4.76609305604577
17477888,4.862504144575968
8881329,5.270500144198991
9768159,4.463697346766677
2706986,5.061891980607256
13528101,5.05646335973626
10021820,6.061266385785649
11921509,5.413455563651301
14771563,4.335113659516779
828130,4.377669308791495
6629331,4.968337848563714
17587833,6.171388680346347
15144105,4.986056978780906
3980488,5.5285938883088805
9997012,4.559621348769663
11964820,5.384354354532794
310524,5.147882418321605
16159498,6.148602163240367
1080839,5.374565694701296
19623990,5.422507583877141
3217221,5.125764965058054
15073872,5.0141958873412396
13167453,5.029887184733522
15397048,4.1643332738203975
14041196,5.673001235631718
16978311,5.470680121730013
17810293,5.141063335058059
13715920,4.77818691231505
7036285,5.490993457330426
867430,5.063574469947026
8309453,5.526392606292411
6378613,5.455192909023343
14143905,4.30142587876515
4120289,4.348445676546999
4311233,4.137552687999199
17317934,4.748911217151671
15707951,4.101322730581343
3884405,4.0377400306126034
19389677,5.199785406993932
508117,4.002117322871602
15548151,4.164897246250769
12833096,4.410451863464786
15758617,5.079453211450944
6421429,4.742242938470318
